Source JSON File,Tax ID,confidence,Receipt Number,confidence,Date,confidence,Time,confidence,Total Amount,confidence,Store name,confidence,Order item,confidence,Item Price,confidence,QTY,confidence,Branch ID
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_13.json,TaxID:0105565176530,0.961,No:20250123041,0.983,2025-01-23,0.924,16:20:03,0.969,,0.465,"GAGA Beverages (Thailand) Co.,Ltd",0.966,Thai Milk Tea,0.285,80,0.177,1,0.05,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,1(it (L) Berry BT 0%,0.178,95,0.995,,0.051,
GAGA_Potch_14.json,TaxID:0105565176530,0.988,No:20250123044,0.991,2025-01-23,0.989,16:42:16,0.988,,0.89,"GAGA Beverages (Thailand) Co.,Ltd",0.979,Crew Cups,0.957,-95,0.156,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,1(it (L) Berry BT 0%,0.456,95,0.993,,0.051,
GAGA_Potch_15.json,TaxID:0105565176530,0.974,No:20250123044,0.997,2025-01-23,0.987,16:42:16,0.991,0,0.16,"GAGA Beverages (Thailand) Co.,Ltd",0.98,Crew Cups,0.969,-95,0.164,,0.051,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Paitan Special,0.964,179,0.287,1,0.872,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Spicy Karaage,0.929,109,0.292,1,0.877,
HachickenRamen - Victor Lee.json,0105556039185,0.998,7D8Q6,0.401,2025-01-20,0.977,18:42:00,0.998,349.89,0.346,KYOTO RAMENER HACHICKEN,0.375,Ice Green Tea,0.978,39,0.206,1,0.989,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Yuzu Shio Chicken,0.964,198,0.208,2,0.894,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Miso Special,0.962,257,0.268,1,0.878,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Duck Chashu (4 pcs) Extra Noodle,0.123,257,0.172,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Paitan Special Shio Soup,0.684,179,0.363,1,0.895,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Ice Green Tea,0.962,39,0.208,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Soda,0.981,39,0.289,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Bottled Water,0.976,19,0.178,1,0.862,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Tori Tempura Set,0.977,49,0.209,1,0.874,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Karaage Set,0.969,49,0.169,1,0.891,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Yuzu Shio Chicken,0.964,198,0.208,2,0.894,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Miso Special,0.962,257,0.268,1,0.878,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Duck Chashu (4 pcs) Extra Noodle,0.123,257,0.172,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Paitan Special Shio Soup,0.684,179,0.363,1,0.895,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Ice Green Tea,0.962,39,0.208,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Soda,0.981,39,0.289,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Bottled Water,0.976,19,0.178,1,0.862,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Tori Tempura Set,0.977,49,0.209,1,0.874,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Karaage Set,0.969,49,0.169,1,0.891,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Yuzu Shio Chicken,0.964,198,0.208,2,0.894,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Miso Special,0.962,257,0.268,1,0.878,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Duck Chashu (4 pcs) Extra Noodle,0.123,257,0.172,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Paitan Special Shio Soup,0.684,179,0.363,1,0.895,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Ice Green Tea,0.962,39,0.208,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Soda,0.981,39,0.289,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Bottled Water,0.976,19,0.178,1,0.862,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Tori Tempura Set,0.977,49,0.209,1,0.874,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Karaage Set,0.969,49,0.169,1,0.891,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Yuzu Shio Chicken,0.964,198,0.208,2,0.894,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Miso Special,0.962,257,0.268,1,0.878,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Duck Chashu (4 pcs) Extra Noodle,0.123,257,0.172,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Paitan Special Shio Soup,0.684,179,0.363,1,0.895,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Ice Green Tea,0.962,39,0.208,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Soda,0.981,39,0.289,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Bottled Water,0.976,19,0.178,1,0.862,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Tori Tempura Set,0.977,49,0.209,1,0.874,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Karaage Set,0.969,49,0.169,1,0.891,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Yuzu Shio Chicken,0.964,198,0.208,2,0.894,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Miso Special,0.962,257,0.268,1,0.878,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Duck Chashu (4 pcs) Extra Noodle,0.123,257,0.172,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Paitan Special Shio Soup,0.684,179,0.363,1,0.895,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Ice Green Tea,0.962,39,0.208,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Soda,0.981,39,0.289,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Bottled Water,0.976,19,0.178,1,0.862,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Tori Tempura Set,0.977,49,0.209,1,0.874,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Mini Karaage Set,0.969,49,0.169,1,0.891,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Yuzu Shio Chicken,0.964,198,0.208,2,0.894,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Miso Special,0.962,257,0.268,1,0.878,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Duck Chashu (4 pcs) Extra Noodle,0.123,257,0.172,1,0.879,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Paitan Special Shio Soup,0.684,179,0.363,1,0.895,
Hachiken Ramen_Potch_01.json,0105556039185,0.997,XSDB2,0.703,2025-01-23,0.964,16:36:00,0.998,887.03,0.618,Hachicken Ramen,0.811,Ice Green Tea,0.962,39,0.208,1,0.879,
